,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
244,245,Damien Wilkins,PHI,33,61,22,39,18.0,6.4,2.4,5.2,45.9,0.3,0.8,33.3,1.3,1.8,74.3,0.5,1.2,1.7,1.5,0.8,0.6,0.3,1.6,12.6,0,0,-2.2
245,246,Quincy Pondexter,MEM,25,59,43,16,21.1,6.4,2.2,5.1,42.8,1.0,2.6,39.5,1.0,1.3,78.7,0.7,1.5,2.2,1.0,0.7,0.6,0.1,1.6,12.0,0,0,0.9
246,247,Shaun Livingston,CLE,27,66,20,46,22.0,6.3,2.5,5.2,48.0,0.0,0.1,0.0,1.3,1.5,86.7,0.5,1.9,2.4,3.3,1.2,0.7,0.5,1.9,16.5,0,0,-1.8
247,248,Willie Green,LAC,31,72,48,24,16.5,6.3,2.5,5.4,46.1,1.0,2.3,42.8,0.3,0.4,71.9,0.2,1.1,1.3,0.8,0.4,0.4,0.2,1.3,10.3,0,0,1.3
248,249,Stephen Jackson,SAS,35,55,40,15,19.5,6.2,2.2,6.0,37.3,0.8,3.1,27.1,0.9,1.3,70.0,0.4,2.4,2.8,1.5,1.4,0.7,0.3,1.6,13.1,1,0,1.8
249,250,Austin Rivers,NOH,20,61,21,40,23.2,6.2,2.4,6.4,37.2,0.5,1.4,32.6,1.0,1.8,54.6,0.3,1.5,1.8,2.1,1.2,0.4,0.1,2.0,12.0,0,0,-2.6
250,251,Darrell Arthur,MEM,25,59,37,22,16.4,6.1,2.7,6.1,45.1,0.1,0.3,27.8,0.6,0.8,71.7,1.2,1.7,2.9,0.6,0.7,0.4,0.6,2.1,12.6,0,0,-1.7
251,252,John Jenkins,ATL,22,61,30,31,14.8,6.1,2.1,4.8,44.6,0.9,2.3,38.4,1.0,1.1,84.3,0.3,1.3,1.5,0.9,0.7,0.2,0.2,0.6,9.8,0,0,-2.0
252,253,Jeffery Taylor,CHA,24,77,18,59,19.6,6.1,2.2,5.2,43.1,0.7,2.0,34.4,1.0,1.3,72.8,0.7,1.3,1.9,0.8,0.6,0.6,0.2,1.8,11.5,0,0,-3.5
253,254,Khris Middleton,DET,21,27,9,18,17.6,6.1,2.3,5.2,44.0,0.5,1.7,31.1,1.0,1.2,84.4,0.1,1.7,1.9,1.0,0.4,0.6,0.1,2.0,11.6,0,0,1.0
254,255,Mike James,DAL,38,45,27,18,19.2,6.1,2.2,6.0,37.3,1.1,2.8,38.4,0.5,0.6,79.3,0.2,1.4,1.6,3.1,1.2,0.6,0.1,2.1,13.3,0,0,0.7
255,256,John Henson,MIL,22,63,27,36,13.1,6.0,2.6,5.3,48.2,0.0,0.0,0.0,0.9,1.7,53.3,1.8,2.9,4.7,0.5,0.7,0.3,0.7,1.3,14.6,6,0,-0.6
256,257,Jason Kidd,NYK,40,76,49,27,26.9,6.0,2.0,5.4,37.2,1.5,4.3,35.1,0.5,0.6,83.3,0.7,3.6,4.3,3.3,1.0,1.6,0.3,1.6,21.0,0,0,2.5
257,258,Greg Smith,HOU,22,70,41,29,15.9,6.0,2.4,3.9,62.0,0.0,0.0,0.0,1.2,1.9,62.3,1.6,3.0,4.6,0.4,0.6,0.3,0.6,2.5,14.0,2,0,1.7
258,259,Jared Sullinger,BOS,21,45,22,23,19.8,6.0,2.5,5.0,49.3,0.0,0.1,20.0,1.0,1.4,74.6,2.0,3.8,5.9,0.8,0.6,0.5,0.5,3.4,16.5,4,0,0.9
259,260,Josh McRoberts,CHA,26,67,19,48,22.2,6.0,2.3,5.1,45.5,0.4,1.3,28.6,1.0,1.3,76.5,1.4,3.5,4.9,2.1,1.0,0.5,0.4,2.0,16.6,3,0,-3.7
260,261,DeMarre Carroll,UTA,26,66,34,32,16.8,6.0,2.3,4.9,46.0,0.3,1.1,28.6,1.1,1.5,76.5,1.3,1.5,2.8,0.9,0.5,0.9,0.4,1.8,14.0,0,0,1.8
261,262,Zaza Pachulia,ATL,29,52,29,23,21.8,5.9,2.2,4.6,47.3,0.0,0.1,0.0,1.5,2.0,75.7,2.5,3.9,6.5,1.5,1.3,0.7,0.2,2.5,17.3,4,0,-0.5
262,263,Andrew Bogut,GSW,28,32,19,13,24.6,5.8,2.6,5.8,45.1,0.0,0.0,100.0,0.6,1.2,50.0,2.1,5.5,7.7,2.1,1.1,0.6,1.7,2.7,24.1,1,0,1.2
263,264,Boris Diaw,SAS,31,75,55,20,22.8,5.8,2.4,4.4,53.9,0.4,1.0,38.5,0.6,0.9,72.3,0.9,2.5,3.4,2.4,1.1,0.7,0.4,1.9,15.5,0,0,2.1
264,264,Brandon Roy,MIN,28,5,4,1,24.4,5.8,2.2,7.0,31.4,0.0,1.8,0.0,1.4,2.0,70.0,0.6,2.2,2.8,4.6,1.4,0.6,0.0,1.0,16.5,0,0,1.2
265,266,Kris Humphries,BKN,28,65,36,29,18.3,5.8,2.1,4.8,44.8,0.0,0.0,0.0,1.5,1.9,78.9,1.9,3.7,5.6,0.5,0.9,0.2,0.5,2.0,14.6,6,0,-1.4
266,267,Lavoy Allen,PHI,24,79,34,45,21.1,5.8,2.6,5.7,45.4,0.0,0.0,0.0,0.5,0.8,71.7,2.0,3.0,5.0,0.9,0.7,0.3,0.7,2.3,15.4,3,0,-1.3
267,268,Donatas Motiejunas,HOU,22,44,27,17,12.2,5.7,2.2,4.8,45.5,0.5,1.9,28.9,0.7,1.2,62.7,0.8,1.3,2.1,0.7,0.8,0.2,0.2,1.7,9.6,0,0,0.9
268,269,Sebastian Telfair,TOR,28,59,21,38,16.6,5.6,1.9,5.2,36.2,0.9,2.5,35.3,0.9,1.2,78.3,0.2,1.2,1.4,2.6,1.1,0.6,0.2,1.8,12.6,0,0,-0.5
269,270,Norris Cole,MIA,24,80,65,15,19.9,5.6,2.2,5.3,42.1,0.4,1.2,35.7,0.7,1.0,65.0,0.2,1.4,1.6,2.1,1.3,0.7,0.1,1.9,11.7,1,0,0.1
270,271,Patrick Beverley,HOU,24,41,23,18,17.4,5.6,1.9,4.6,41.8,0.9,2.3,37.5,0.8,1.0,82.9,1.1,1.6,2.7,2.9,1.1,0.9,0.5,2.0,16.2,0,0,2.9
271,272,Francisco Garcia,HOU,31,58,24,34,17.7,5.5,2.0,5.2,39.3,1.2,3.1,37.4,0.3,0.4,85.7,0.1,1.4,1.6,1.1,0.6,0.8,0.7,1.5,12.8,0,0,-0.9
272,273,Marquis Daniels,MIL,32,59,27,32,18.4,5.5,2.2,5.9,37.6,0.3,1.2,27.8,0.7,0.9,74.1,0.8,1.7,2.5,1.1,0.8,0.9,0.2,1.3,12.5,0,0,-1.7
273,274,Terrence Jones,HOU,21,19,9,10,14.5,5.5,2.3,4.9,45.7,0.3,1.0,26.3,0.7,0.9,76.5,1.5,1.9,3.4,0.8,0.7,0.6,1.0,1.1,15.0,1,0,-0.2
274,275,Meyers Leonard,POR,21,69,28,41,17.5,5.5,2.2,4.0,54.5,0.0,0.1,42.9,1.0,1.3,80.9,1.2,2.5,3.7,0.5,0.7,0.2,0.6,2.4,12.0,1,0,-2.2
275,276,Daniel Gibson,CLE,27,46,11,35,20.0,5.4,1.8,5.4,34.0,1.2,3.5,34.4,0.6,0.8,70.3,0.1,1.2,1.3,1.8,0.7,0.7,0.1,1.9,11.2,0,0,-4.4
276,277,Danny Granger,IND,30,5,4,1,14.7,5.4,2.0,7.0,28.6,0.4,2.0,20.0,1.0,1.6,62.5,0.6,1.2,1.8,0.6,0.8,0.4,0.2,1.2,9.5,0,0,-3.2
277,278,MarShon Brooks,BKN,24,73,41,32,12.5,5.4,2.1,4.6,46.3,0.2,0.8,27.3,0.9,1.3,73.4,0.4,1.0,1.4,1.0,0.9,0.5,0.2,1.3,9.8,0,0,-0.8
278,279,DeJuan Blair,SAS,24,61,44,17,14.0,5.4,2.3,4.4,52.4,0.0,0.0,0.0,0.7,1.1,62.9,1.1,2.7,3.8,0.7,0.8,0.6,0.2,1.8,12.5,1,0,-0.4
279,280,Roger Mason Jr.,NOH,32,69,20,49,17.7,5.3,1.9,4.4,43.3,1.0,2.3,41.5,0.6,0.6,90.7,0.2,1.8,1.9,1.1,0.7,0.4,0.2,1.5,10.1,0,0,0.0
280,281,Reggie Jackson,OKC,23,70,50,20,14.2,5.3,2.1,4.6,45.8,0.3,1.5,23.1,0.7,0.9,83.9,0.3,2.1,2.4,1.7,0.8,0.4,0.2,1.2,11.8,0,0,1.5
281,282,Trevor Booker,WAS,25,48,18,30,18.5,5.3,2.3,4.6,49.1,0.0,0.1,0.0,0.8,1.5,55.6,2.0,2.9,5.0,0.8,0.6,0.7,0.3,2.0,14.9,3,0,-3.1
282,283,Evan Fournier,DEN,20,38,25,13,11.3,5.3,2.0,4.0,49.3,0.6,1.4,40.7,0.8,1.0,76.9,0.2,0.8,0.9,1.2,0.8,0.5,0.0,1.7,8.9,0,0,1.6
283,284,Derek Fisher,OKC,38,33,22,11,17.4,5.3,1.7,4.9,34.2,0.9,2.4,37.5,1.1,1.2,92.1,0.1,1.1,1.1,1.4,0.9,0.6,0.1,1.7,9.9,0,0,2.0
284,285,John Lucas III,TOR,30,63,26,37,13.1,5.3,2.0,5.3,38.6,0.9,2.4,37.7,0.3,0.4,72.0,0.1,0.9,1.0,1.7,0.4,0.4,0.0,0.8,9.8,0,0,-1.5
285,286,Corey Maggette,DET,33,18,7,11,14.3,5.3,1.5,4.2,35.5,0.3,1.2,23.8,2.0,2.7,75.0,0.3,1.1,1.4,1.1,0.9,0.3,0.1,2.3,8.9,0,0,-0.9
286,287,Mickael Pietrus,TOR,31,19,10,9,20.3,5.3,1.8,5.2,34.7,1.1,3.4,31.3,0.6,0.9,66.7,0.3,1.6,1.9,0.5,0.8,0.6,0.3,1.7,10.2,0,0,-1.9
287,287,Travis Outlaw,SAC,28,38,7,31,11.7,5.3,1.9,4.7,41.8,0.4,1.3,28.0,1.0,1.4,73.1,0.4,1.2,1.6,0.6,0.5,0.3,0.2,0.9,9.0,0,0,-0.9
288,289,Leandro Barbosa,BOS,30,41,23,18,12.5,5.2,2.0,4.7,43.0,0.4,1.1,38.3,0.8,1.0,75.6,0.2,0.9,1.1,1.4,0.5,0.4,0.1,1.2,9.9,0,0,-0.4
289,290,Jordan Hamilton,DEN,22,40,26,14,9.9,5.2,2.1,5.0,41.8,0.7,1.8,37.0,0.3,0.7,50.0,0.8,1.6,2.4,0.6,0.5,0.4,0.2,0.6,10.2,0,0,-0.6
290,291,Rashard Lewis,MIA,33,55,47,8,14.4,5.2,1.9,4.5,41.4,0.9,2.4,38.9,0.5,0.8,62.2,0.3,1.9,2.2,0.5,0.6,0.4,0.3,1.2,9.9,0,0,-0.3
291,292,Garrett Temple,WAS,27,51,24,27,22.7,5.1,2.1,5.1,40.7,0.5,1.6,32.5,0.5,0.7,70.3,0.6,1.8,2.4,2.3,1.2,1.0,0.3,1.8,14.2,0,0,-0.4
292,293,James Johnson,SAC,26,54,17,37,16.3,5.1,2.2,5.2,41.3,0.0,0.4,9.5,0.7,1.2,59.7,0.9,1.8,2.7,1.1,1.3,0.8,0.9,1.8,13.7,0,0,-5.2
293,294,Al Harrington,ORL,33,10,3,7,11.9,5.1,2.0,5.7,35.1,0.8,3.0,26.7,0.3,0.4,75.0,0.6,2.1,2.7,1.0,0.7,0.4,0.1,1.8,10.6,0,0,-3.5
294,295,Nick Collison,OKC,32,81,60,21,19.5,5.1,2.2,3.7,59.5,0.0,0.0,0.0,0.7,1.0,76.9,1.5,2.6,4.1,1.5,0.9,0.6,0.4,2.4,14.4,1,0,4.5
295,296,DeShawn Stevenson,ATL,32,56,30,26,20.7,5.1,1.8,4.7,37.4,1.4,3.7,36.4,0.2,0.4,52.2,0.3,1.9,2.2,0.9,0.4,0.5,0.1,1.2,10.5,0,0,-1.0
296,297,Patty Mills,SAS,24,58,39,19,11.3,5.1,1.9,4.2,46.9,0.9,2.2,40.0,0.3,0.3,84.2,0.2,0.7,0.9,1.1,0.7,0.4,0.1,0.9,8.6,0,0,0.6
297,298,Mickael Gelabale,MIN,30,36,10,26,17.9,5.0,2.0,3.9,51.8,0.4,1.4,30.8,0.6,0.7,87.5,0.9,1.9,2.8,0.7,0.4,0.4,0.1,1.3,10.6,0,0,-1.9
298,299,Jae Crowder,DAL,22,78,41,37,17.3,5.0,1.8,4.7,38.4,0.8,2.5,32.8,0.6,0.9,64.4,0.4,1.9,2.4,1.2,0.6,0.8,0.2,1.6,12.2,0,0,-0.4
299,300,Ian Mahinmi,IND,26,80,49,31,16.5,5.0,1.9,4.1,45.3,0.0,0.0,0.0,1.3,2.1,60.8,1.4,2.5,3.9,0.3,1.2,0.5,0.8,2.5,13.0,0,0,-1.7
300,301,Quentin Richardson,NYK,33,1,1,0,28.9,5.0,1.0,11.0,9.1,1.0,4.0,25.0,2.0,2.0,100.0,5.0,5.0,10.0,1.0,2.0,0.0,0.0,1.0,16.5,0,0,-9.0
301,302,Chris Andersen,MIA,34,42,39,3,14.9,4.9,1.7,2.9,57.7,0.0,0.1,66.7,1.5,2.2,67.7,1.4,2.7,4.1,0.4,0.6,0.4,1.0,2.1,14.2,0,0,2.3
302,303,Jerry Stackhouse,BKN,38,37,24,13,14.7,4.9,1.8,4.6,38.4,0.8,2.4,33.7,0.5,0.6,87.0,0.1,0.8,0.9,0.9,0.6,0.2,0.1,0.8,7.7,0,0,0.7
303,304,Malcolm Lee,MIN,23,16,7,9,18.0,4.9,1.8,4.8,38.2,0.5,1.5,33.3,0.8,1.3,60.0,0.9,1.5,2.4,1.3,0.6,0.8,0.4,1.9,12.4,0,0,0.8
304,305,Bismack Biyombo,CHA,20,80,20,60,27.3,4.8,2.0,4.3,45.1,0.0,0.0,0.0,0.9,1.8,52.1,2.4,4.9,7.3,0.4,1.0,0.4,1.8,2.4,19.6,7,0,-4.6
305,306,Tyrus Thomas,CHA,26,26,9,17,13.8,4.8,1.8,5.2,35.3,0.1,0.3,37.5,1.0,1.2,83.9,0.6,1.7,2.3,0.7,0.7,0.5,0.6,2.0,11.4,0,0,-3.5
306,307,Mike Miller,MIA,33,59,47,12,15.2,4.8,1.7,3.9,43.3,1.2,3.0,41.7,0.1,0.2,72.7,0.3,2.4,2.7,1.7,0.6,0.4,0.1,1.1,11.2,0,0,0.9
307,308,Thomas Robinson,HOU,22,70,30,40,15.1,4.8,2.0,4.6,43.0,0.0,0.0,0.0,0.8,1.6,52.3,1.7,2.8,4.5,0.7,1.3,0.6,0.4,1.8,12.8,3,0,-2.1
308,309,Landry Fields,TOR,25,51,21,30,20.3,4.7,2.0,4.4,45.7,0.0,0.3,14.3,0.7,1.0,64.2,1.2,2.9,4.1,1.2,0.8,0.6,0.2,1.2,12.9,2,0,-0.5
309,310,D.J. Augustin,IND,25,76,45,31,16.1,4.7,1.4,3.9,35.0,0.9,2.5,35.3,1.1,1.3,83.8,0.3,0.9,1.2,2.2,0.9,0.4,0.0,0.8,10.0,0,0,-0.5
310,311,Justin Holiday,PHI,24,9,4,5,15.8,4.7,1.8,5.3,33.3,0.4,1.8,25.0,0.7,0.9,75.0,0.0,1.6,1.6,1.7,1.0,0.3,0.7,0.8,11.0,0,0,1.3
311,312,Troy Murphy,DAL,33,14,6,8,18.3,4.6,1.6,4.4,36.1,0.8,2.5,31.4,0.7,0.8,90.9,0.5,3.0,3.5,0.5,0.5,0.7,0.4,2.1,12.5,0,0,-1.4
312,313,Shelvin Mack,ATL,23,31,13,18,13.4,4.6,1.9,4.1,46.0,0.6,1.6,36.7,0.3,0.5,56.3,0.1,1.2,1.3,2.2,1.1,0.5,0.0,1.3,9.8,0,0,-1.0
313,314,Terrence Williams,BOS,26,24,11,13,13.2,4.6,2.0,4.0,49.5,0.2,0.6,33.3,0.4,0.9,42.9,0.2,1.7,1.8,1.6,0.9,0.5,0.1,0.5,9.9,0,0,-0.5
314,315,Mike Scott,ATL,24,40,19,21,9.4,4.6,1.8,3.7,47.6,0.0,0.0,0.0,1.1,1.4,76.8,1.0,1.8,2.8,0.3,0.5,0.1,0.1,0.8,8.3,2,0,-1.1
315,316,Eric Maynor,POR,26,64,40,24,15.0,4.5,1.7,4.4,37.7,0.5,1.5,35.4,0.7,1.0,72.6,0.1,0.6,0.7,2.8,1.2,0.3,0.0,0.9,9.5,0,0,-1.1
316,317,Reggie Evans,BKN,33,80,48,32,24.6,4.5,1.6,3.3,47.9,0.0,0.0,0.0,1.4,2.8,50.9,3.3,7.9,11.1,0.5,1.4,0.9,0.2,2.5,20.5,8,0,1.5
317,318,Cory Joseph,SAS,21,28,19,9,13.9,4.5,1.8,3.9,46.4,0.2,0.8,28.6,0.6,0.8,85.7,0.4,1.4,1.9,1.9,0.8,0.5,0.1,0.9,10.9,0,0,-0.2
318,318,Eddy Curry,DAL,30,2,1,1,12.4,4.5,2.0,4.0,50.0,0.0,0.0,0.0,0.5,2.0,25.0,1.0,1.0,2.0,0.0,1.5,0.0,0.0,3.5,5.4,0,0,3.0
319,320,Austin Daye,MEM,25,55,34,21,12.3,4.5,1.6,3.8,43.3,0.7,1.8,41.8,0.5,0.6,76.5,0.3,1.9,2.2,0.8,0.5,0.3,0.4,1.5,9.8,0,0,0.4
320,321,Keyon Dooling,MEM,33,7,6,1,11.7,4.4,1.4,3.0,47.6,0.7,1.7,41.7,0.9,1.0,85.7,0.0,0.1,0.1,1.1,0.7,0.1,0.0,1.1,6.0,0,0,-2.9
321,322,Ekpe Udoh,MIL,26,76,36,40,17.3,4.3,1.5,3.5,43.5,0.0,0.0,0.0,1.2,1.6,74.8,1.5,1.8,3.3,0.6,0.6,0.5,1.1,1.8,13.4,1,0,-0.7
322,323,Chris Wilcox,BOS,30,61,33,28,13.6,4.2,1.8,2.5,71.9,0.0,0.0,0.0,0.6,1.0,67.2,0.9,2.0,3.0,0.4,0.6,0.5,0.5,2.0,10.7,0,0,-0.8
323,324,Matt Bonner,SAS,33,68,47,21,13.4,4.2,1.6,3.4,48.7,0.8,1.8,44.2,0.2,0.2,73.3,0.4,1.5,1.9,0.5,0.2,0.3,0.3,1.3,8.7,1,0,1.2
324,325,Kendrick Perkins,OKC,28,78,58,20,25.1,4.2,1.8,4.0,45.7,0.0,0.0,0.0,0.6,0.9,61.1,1.4,4.6,6.0,1.4,1.4,0.6,1.1,2.9,17.0,0,0,5.2
325,326,Keith Bogans,BKN,33,74,44,30,19.0,4.2,1.5,3.8,38.0,1.1,3.3,34.3,0.1,0.2,64.7,0.2,1.4,1.6,1.0,0.7,0.4,0.1,1.5,8.3,0,0,-0.5
326,327,Shavlik Randolph,BOS,29,16,7,9,12.4,4.2,1.8,3.0,58.3,0.0,0.0,0.0,0.7,1.7,40.7,1.8,2.6,4.4,0.3,0.6,0.5,0.4,2.4,12.0,0,0,0.4
327,328,Anthony Tolliver,ATL,28,62,28,34,15.5,4.1,1.3,3.5,38.0,0.7,2.1,33.8,0.7,0.8,86.3,0.5,2.0,2.5,0.5,0.6,0.2,0.2,1.1,8.6,0,0,-1.0
328,329,Kyle O'Quinn,ORL,23,57,11,46,11.2,4.1,1.8,3.5,51.3,0.0,0.0,0.0,0.5,0.8,66.7,1.1,2.5,3.7,0.9,0.6,0.2,0.5,1.9,11.1,2,0,-1.0
329,330,Chris Singleton,WAS,23,57,17,40,16.2,4.1,1.6,4.2,38.2,0.1,0.6,19.4,0.7,1.2,57.1,0.9,2.3,3.2,0.6,0.8,0.7,0.4,2.2,11.4,1,0,-1.6
330,331,Darius Morris,LAL,22,48,23,25,14.2,4.0,1.5,3.9,38.8,0.5,1.4,36.4,0.5,0.8,64.9,0.5,0.7,1.2,1.6,0.9,0.4,0.0,1.2,8.3,0,0,-0.3
331,332,Will Barton,POR,22,73,27,46,12.2,4.0,1.6,4.2,38.2,0.1,0.9,13.8,0.7,0.9,76.9,0.5,1.5,2.0,0.8,0.8,0.5,0.1,0.8,8.6,1,0,-2.8
332,333,Greg Stiemsma,MIN,27,76,28,48,15.9,4.0,1.7,3.7,45.7,0.0,0.0,0.0,0.7,0.9,76.8,0.8,2.6,3.4,0.4,0.8,0.6,1.2,2.4,13.3,1,0,-1.1
333,334,Lamar Odom,LAC,33,82,56,26,19.7,4.0,1.8,4.5,39.9,0.2,1.1,20.0,0.2,0.5,47.6,1.4,4.4,5.9,1.7,1.0,0.8,0.7,2.6,17.2,0,0,3.6
334,335,Omri Casspi,CLE,25,43,10,33,11.7,4.0,1.5,3.7,39.4,0.6,1.8,32.9,0.5,1.0,53.7,0.5,2.2,2.7,0.7,0.5,0.6,0.3,1.0,10.3,0,0,-1.1
335,336,Rodrigue Beaubois,DAL,25,45,17,28,12.2,4.0,1.4,3.9,36.9,0.5,1.6,29.2,0.7,0.8,78.9,0.2,1.1,1.3,1.9,0.7,0.4,0.1,1.2,9.1,0,0,0.8
336,337,Jeff Adrien,CHA,27,52,13,39,13.7,4.0,1.4,3.2,42.9,0.0,0.0,0.0,1.3,1.9,65.0,1.3,2.5,3.8,0.7,0.6,0.3,0.5,1.5,11.6,1,0,-1.8
337,338,Anthony Morrow,DAL,27,41,25,16,9.3,4.0,1.6,3.5,44.1,0.4,1.0,37.2,0.5,0.5,90.9,0.3,0.5,0.7,0.3,0.2,0.3,0.0,1.0,6.2,0,0,-1.4
338,338,Dominique Jones,DAL,24,29,9,20,11.6,4.0,1.4,3.8,36.7,0.0,0.3,11.1,1.2,1.8,66.0,0.6,0.9,1.6,2.9,1.3,0.5,0.1,1.0,10.5,0,0,-0.8
339,338,Quincy Acy,TOR,22,29,13,16,11.8,4.0,1.4,2.6,56.0,0.0,0.1,50.0,1.1,1.3,81.6,1.0,1.6,2.7,0.4,0.6,0.4,0.5,1.8,10.1,0,0,3.3
340,341,Orlando Johnson,IND,24,51,31,20,12.1,4.0,1.4,3.5,40.0,0.7,1.8,38.3,0.5,0.6,71.9,0.4,1.8,2.2,0.9,0.6,0.2,0.2,1.0,8.6,0,0,-0.1
341,342,Luke Babbitt,POR,24,62,24,38,11.8,3.9,1.4,3.8,36.8,1.0,2.9,34.8,0.2,0.2,76.9,0.2,2.0,2.2,0.5,0.4,0.2,0.1,1.3,7.9,0,0,0.0
342,343,Jeff Ayres,IND,26,37,24,13,10.0,3.9,1.6,3.4,48.4,0.1,0.1,50.0,0.6,0.6,91.3,0.8,2.0,2.8,0.4,0.6,0.2,0.3,1.2,8.7,1,0,1.5
343,344,Chris Johnson,MIN,27,30,8,22,9.5,3.9,1.6,2.5,64.0,0.0,0.0,0.0,0.7,1.1,61.8,0.7,1.3,2.0,0.3,0.4,0.2,0.9,1.6,9.8,0,0,-0.8
344,345,Xavier Henry,NOH,22,50,16,34,12.5,3.9,1.3,3.2,41.0,0.1,0.2,36.4,1.2,1.8,63.0,0.4,1.4,1.8,0.3,0.6,0.3,0.1,1.4,7.1,0,0,-2.9
345,346,Udonis Haslem,MIA,33,75,60,15,18.9,3.9,1.7,3.3,51.4,0.0,0.0,0.0,0.4,0.6,71.1,1.3,4.1,5.4,0.5,0.6,0.4,0.2,2.3,12.3,1,0,3.6
346,347,Nando De Colo,SAS,26,72,50,22,12.8,3.8,1.5,3.3,43.6,0.4,1.1,37.8,0.5,0.6,79.5,0.3,1.6,1.9,1.9,1.1,0.6,0.1,1.2,9.8,0,0,-0.5
347,348,James Anderson,HOU,24,39,26,13,10.3,3.8,1.3,3.2,41.3,0.5,1.5,35.0,0.6,0.7,85.7,0.5,1.4,1.8,1.1,0.6,0.4,0.1,0.6,8.5,0,0,2.4
348,349,Victor Claver,POR,24,49,19,30,16.6,3.8,1.5,3.9,39.2,0.5,1.8,28.7,0.3,0.6,46.7,0.6,1.8,2.4,0.9,0.9,0.5,0.2,1.5,9.5,0,0,-2.2
349,350,Gustavo Ayon,MIL,28,55,17,38,13.4,3.7,1.7,3.0,55.1,0.0,0.0,0.0,0.4,0.9,40.0,1.1,2.5,3.6,1.3,0.9,0.4,0.3,1.9,11.3,2,0,-0.1
350,351,Arnett Moultrie,PHI,22,47,20,27,11.5,3.7,1.7,2.9,58.2,0.0,0.0,0.0,0.4,0.6,64.3,1.6,1.5,3.1,0.2,0.4,0.4,0.2,0.9,9.0,1,0,-1.8
351,352,DeQuan Jones,ORL,23,63,14,49,12.7,3.7,1.5,3.5,43.6,0.1,0.6,25.7,0.5,0.8,66.7,0.3,1.4,1.7,0.3,0.5,0.3,0.3,0.9,7.6,0,0,-2.8
352,353,Anthony Randolph,DEN,23,39,29,10,8.4,3.7,1.4,2.9,49.1,0.0,0.2,0.0,0.8,1.2,68.9,0.7,1.7,2.4,0.3,0.9,0.5,0.5,1.1,9.2,1,0,0.1
353,354,Reggie Williams,CHA,26,40,7,33,9.5,3.7,1.4,3.3,43.2,0.6,1.8,30.6,0.3,0.5,47.6,0.2,1.1,1.3,1.0,0.5,0.3,0.0,0.5,7.1,0,0,-0.8
354,355,Chris Johnson,MEM,23,8,4,4,12.8,3.6,1.4,3.1,44.0,0.8,2.3,33.3,0.1,0.3,50.0,0.6,0.8,1.4,0.3,0.4,0.5,0.0,0.6,6.8,0,0,4.5
355,356,Mirza Teletovic,BKN,27,53,28,25,9.4,3.5,1.3,3.5,38.4,0.7,2.0,34.3,0.2,0.2,81.8,0.6,1.2,1.8,0.4,0.4,0.2,0.2,1.0,7.2,0,0,-0.4
356,357,Brendan Haywood,CHA,33,61,15,46,19.1,3.5,1.5,3.5,43.1,0.0,0.0,0.0,0.5,1.1,45.5,2.0,2.7,4.8,0.5,0.8,0.3,0.8,2.0,12.3,1,0,-2.9
357,358,Pablo Prigioni,NYK,36,78,53,25,16.2,3.5,1.3,2.8,45.5,0.7,1.7,39.6,0.3,0.3,88.0,0.5,1.3,1.8,3.0,1.1,0.9,0.0,1.6,11.9,0,0,2.2
358,359,Donald Sloan,NOH,25,23,6,17,11.4,3.5,1.2,3.4,34.6,0.3,0.8,36.8,0.9,1.1,80.0,0.1,1.1,1.2,1.7,0.6,0.2,0.0,0.7,7.5,0,0,-2.9
359,360,Johan Petro,ATL,27,31,13,18,11.3,3.5,1.5,3.5,43.6,0.0,0.1,25.0,0.4,0.4,91.7,1.1,2.5,3.6,0.5,0.8,0.3,0.3,1.5,9.7,2,0,-3.0
360,361,Jamaal Tinsley,UTA,35,66,39,27,18.5,3.5,1.3,3.5,36.8,0.6,1.9,30.7,0.3,0.4,69.2,0.3,1.5,1.7,4.4,1.6,1.0,0.2,1.6,14.1,0,0,0.1
361,362,Luke Walton,CLE,33,50,16,34,17.1,3.4,1.4,3.6,39.2,0.4,1.3,29.9,0.2,0.4,50.0,0.8,2.1,2.9,3.3,1.2,0.8,0.3,2.0,14.0,0,0,-1.1
362,363,Ryan Hollins,LAC,28,60,43,17,11.1,3.4,1.2,1.9,61.4,0.0,0.0,0.0,1.1,1.5,75.0,0.8,1.5,2.3,0.2,0.7,0.1,0.6,2.2,7.8,0,0,1.0
363,364,Devin Ebanks,LAL,23,19,8,11,10.3,3.4,1.3,3.8,32.9,0.3,1.2,27.3,0.6,0.7,78.6,0.5,1.6,2.2,0.5,0.6,0.2,0.1,1.2,6.9,0,0,-1.2
364,365,Dahntay Jones,ATL,32,78,35,43,13.0,3.4,1.1,2.8,36.9,0.1,0.6,22.4,1.1,1.4,77.0,0.3,1.0,1.3,0.6,0.5,0.3,0.1,1.5,6.4,0,0,-1.3
365,366,Doron Lamb,ORL,21,47,16,31,12.3,3.3,1.3,3.5,36.8,0.3,0.8,37.8,0.4,0.7,58.8,0.2,0.8,1.0,0.7,0.6,0.3,0.0,1.1,5.7,0,0,-1.8
