,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
244,245,Patrick Patterson,HOU,22,52,29,23,16.7,6.3,2.9,5.1,55.8,0.0,0.0,0.0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.6,0.3,0.7,1.5,14.6,4,0,0.2
245,246,Dahntay Jones,IND,30,45,22,23,13.1,6.3,2.2,4.8,46.7,0.3,0.9,35.9,1.5,2.0,76.7,0.1,1.4,1.4,0.7,0.7,0.4,0.2,1.6,10.2,0,0,-0.8
246,247,Ronnie Brewer,CHI,26,81,61,20,22.0,6.2,2.5,5.3,48.0,0.1,0.3,22.2,1.1,1.6,65.4,0.7,2.6,3.2,1.7,0.7,1.3,0.3,1.0,16.7,0,0,3.0
247,248,Dante Cunningham,CHA,24,78,39,39,21.0,6.2,2.8,6.1,46.2,0.0,0.2,7.7,0.6,0.8,72.6,1.2,2.3,3.6,0.6,0.7,0.7,0.6,2.3,14.3,3,0,-1.8
248,249,Andres Nocioni,PHI,31,54,23,31,17.2,6.1,2.2,5.1,42.6,0.8,2.2,35.6,0.9,1.1,80.3,0.4,2.8,3.1,0.8,0.9,0.3,0.3,1.9,11.8,2,0,-2.6
249,250,Kendrick Perkins,OKC,26,29,21,8,25.6,6.0,2.3,4.5,51.5,0.0,0.0,0.0,1.4,2.5,55.6,2.1,5.9,8.0,0.9,1.9,0.3,0.9,3.1,18.6,1,0,3.3
250,251,Manny Harris,CLE,21,54,7,47,17.3,5.9,2.0,5.4,37.4,0.6,1.7,37.0,1.3,1.7,76.3,0.7,1.9,2.6,1.6,1.2,0.6,0.1,1.2,12.4,1,0,-4.4
251,252,Alonzo Gee,CLE,24,56,16,40,20.0,5.9,2.2,4.7,45.8,0.3,0.9,33.3,1.3,1.6,78.3,1.1,2.1,3.3,0.7,1.0,0.7,0.3,1.7,13.0,0,0,-4.9
252,253,James Jones,MIA,30,81,57,24,19.1,5.9,1.8,4.3,42.2,1.5,3.5,42.9,0.7,0.9,83.3,0.3,1.7,2.0,0.5,0.3,0.4,0.2,1.6,10.5,0,0,3.0
253,254,Donte Greene,SAC,23,69,21,48,16.3,5.8,2.3,5.6,40.4,0.7,2.2,29.2,0.6,0.9,66.2,0.7,1.4,2.1,0.7,0.9,0.5,0.3,1.3,11.0,1,0,-1.6
254,255,Ike Diogu,LAC,27,36,16,20,13.0,5.8,2.3,4.1,56.1,0.0,0.0,0.0,1.1,1.7,66.1,1.1,2.1,3.2,0.1,0.6,0.1,0.1,2.0,9.6,1,0,-1.9
255,256,DJ White,CHA,24,47,23,24,14.6,5.7,2.4,4.7,50.7,0.0,0.0,0.0,1.0,1.4,71.9,0.9,2.4,3.4,0.4,0.3,0.3,0.4,1.6,12.1,0,0,-0.7
256,257,Al-Farouq Aminu,LAC,20,81,31,50,17.9,5.6,2.0,5.0,39.4,0.6,1.8,31.5,1.1,1.5,77.3,0.9,2.4,3.3,0.7,1.3,0.7,0.3,1.5,12.5,0,0,-2.3
257,258,Jordan Hill,HOU,23,72,38,34,15.6,5.6,2.4,4.9,49.1,0.0,0.0,0.0,0.8,1.2,70.6,1.8,2.5,4.3,0.4,0.9,0.2,0.7,2.2,13.2,2,0,-2.1
258,259,Yi Jianlian,WAS,23,63,17,46,17.6,5.6,2.3,5.5,41.8,0.0,0.2,23.1,1.0,1.4,68.1,1.3,2.7,3.9,0.4,0.8,0.4,0.5,1.8,13.0,3,0,-3.5
259,260,Delonte West,BOS,27,24,13,11,18.9,5.6,2.3,5.0,45.8,0.5,1.4,36.4,0.5,0.6,86.7,0.3,1.3,1.5,2.7,1.3,0.8,0.4,1.2,14.0,0,0,-3.6
260,261,Kyle Weaver,UTA,25,5,1,4,13.9,5.6,1.8,5.0,36.0,0.6,1.4,42.9,1.4,1.6,87.5,0.4,1.6,2.0,1.4,1.4,0.4,0.4,0.6,11.1,0,0,0.0
261,262,Mike Miller,MIA,31,41,27,14,20.4,5.6,2.0,4.9,40.1,1.0,2.9,36.4,0.6,0.8,67.6,0.9,3.6,4.5,1.2,1.0,0.5,0.0,2.1,13.4,3,0,-0.8
262,263,Daequan Cook,OKC,24,43,30,13,13.9,5.6,1.8,4.2,43.6,1.5,3.6,42.2,0.4,0.5,80.0,0.2,1.5,1.7,0.5,0.4,0.3,0.0,1.2,8.9,0,0,1.8
263,264,Chris Andersen,DEN,32,45,29,16,16.3,5.6,1.8,3.0,59.9,0.0,0.0,0.0,1.9,3.0,63.7,1.7,3.2,4.9,0.4,0.6,0.5,1.3,1.8,16.9,2,0,2.0
264,264,Luther Head,SAC,28,36,8,28,16.3,5.6,1.9,4.6,41.5,0.7,1.8,39.1,1.1,1.4,78.0,0.4,1.2,1.7,1.9,0.9,0.3,0.3,1.2,11.2,0,0,-3.0
265,266,Marquis Daniels,BOS,30,49,37,12,19.1,5.5,2.3,4.7,49.1,0.1,0.4,19.0,0.8,1.2,68.4,0.5,1.8,2.3,1.3,0.8,0.8,0.4,1.3,13.2,0,0,0.0
266,267,Nikola Pekovic,MIN,25,65,15,50,13.7,5.5,2.1,4.0,51.7,0.0,0.0,0.0,1.3,1.8,76.3,1.4,1.6,3.0,0.4,1.4,0.3,0.5,2.8,10.8,1,0,-3.3
267,268,Patty Mills,POR,22,64,40,24,12.2,5.5,2.1,5.1,41.2,0.7,2.1,35.3,0.6,0.7,76.6,0.3,0.5,0.8,1.7,1.0,0.4,0.0,1.0,9.4,0,0,-1.5
268,269,Othyus Jeffers,WAS,25,17,8,9,19.0,5.5,1.8,3.8,47.7,0.1,0.2,25.0,1.8,2.7,65.2,1.5,2.5,3.9,1.2,0.8,1.0,0.0,1.9,14.1,1,0,1.0
269,270,T.J. Ford,IND,28,41,17,24,18.9,5.4,2.2,5.8,38.6,0.1,0.8,18.8,0.9,1.2,72.9,0.4,1.6,2.0,3.4,1.5,0.9,0.2,1.7,14.6,0,0,-0.3
270,271,Gordon Hayward,UTA,21,72,33,39,16.9,5.4,2.0,4.1,48.5,0.5,1.0,47.3,1.0,1.3,71.1,0.6,1.4,1.9,1.1,1.0,0.4,0.3,1.5,10.5,0,0,-2.7
271,272,Craig Smith,LAC,27,48,17,31,12.2,5.4,2.2,3.9,55.3,0.0,0.1,0.0,1.0,1.4,73.5,0.9,1.5,2.4,0.6,0.7,0.3,0.1,1.8,10.0,0,0,-1.2
272,272,Jermaine O'Neal,BOS,32,24,13,11,18.0,5.4,2.1,4.5,45.9,0.0,0.0,0.0,1.2,1.8,67.4,1.0,2.6,3.7,0.5,1.1,0.1,1.3,2.7,13.4,1,0,0.6
273,272,Marreese Speights,PHI,23,64,33,31,11.5,5.4,2.3,4.5,49.5,0.0,0.1,25.0,0.9,1.1,75.3,1.0,2.3,3.3,0.5,0.6,0.1,0.3,1.9,10.7,0,0,0.8
274,275,Antonio McDyess,SAS,36,73,54,19,19.0,5.3,2.3,4.7,49.1,0.0,0.0,0.0,0.7,1.1,67.5,1.7,3.7,5.4,1.2,1.0,0.5,0.5,2.2,15.7,5,0,1.8
275,276,Ryan Hollins,CLE,26,70,17,53,16.9,5.3,1.9,3.1,59.8,0.0,0.0,0.0,1.6,2.3,68.1,1.0,1.7,2.7,0.4,1.0,0.3,0.6,2.8,10.9,0,0,-1.8
276,277,Trevor Booker,WAS,23,65,15,50,16.4,5.3,2.1,3.9,54.9,0.0,0.0,0.0,1.0,1.6,67.3,1.5,2.4,3.9,0.5,0.6,0.4,0.6,1.8,13.5,5,0,-2.7
277,278,DeShawn Stevenson,DAL,30,72,49,23,16.1,5.3,1.8,4.6,38.8,1.3,3.5,37.8,0.5,0.6,76.7,0.3,1.2,1.5,1.1,0.6,0.3,0.1,1.0,9.2,0,0,0.4
278,279,Leon Powe,MEM,27,30,10,20,10.9,5.3,2.0,4.0,49.6,0.0,0.1,0.0,1.3,2.4,55.6,0.8,1.3,2.1,0.2,0.4,0.3,0.1,1.5,9.1,0,0,-2.5
279,280,Jonny Flynn,MIN,22,53,10,43,18.5,5.3,2.0,5.6,36.5,0.6,1.9,31.0,0.6,0.8,76.2,0.2,1.2,1.5,3.4,2.1,0.6,0.1,1.1,12.1,0,0,-3.4
280,281,Joey Graham,CLE,29,39,9,30,15.0,5.2,2.1,4.6,45.8,0.2,0.8,30.0,0.7,0.9,80.6,0.2,1.9,2.2,0.5,0.7,0.2,0.2,1.9,8.7,0,0,-2.0
281,282,Gary Forbes,DEN,26,63,39,24,12.6,5.2,2.0,4.3,45.4,0.3,0.9,32.8,0.9,1.4,67.8,0.4,1.4,1.8,0.8,0.7,0.4,0.1,1.2,9.2,0,0,-0.5
282,283,Jeff Teague,ATL,23,70,36,34,13.8,5.2,1.9,4.3,43.8,0.3,0.7,37.5,1.1,1.4,79.4,0.2,1.3,1.5,2.0,0.9,0.6,0.4,1.2,11.9,0,0,-0.9
283,284,Danny Green,SAS,24,8,5,3,11.4,5.1,2.1,4.4,48.6,0.9,2.4,36.8,0.0,0.0,0.0,0.4,1.5,1.9,0.3,0.6,0.3,0.1,0.9,8.3,0,0,2.3
284,285,Thabo Sefolosha,OKC,27,79,53,26,25.9,5.1,2.0,4.2,47.1,0.4,1.3,27.5,0.7,1.0,74.7,0.8,3.6,4.4,1.4,0.7,1.2,0.5,2.2,16.9,2,0,1.3
285,286,Vladimir Radmanovic,GSW,30,74,32,42,15.8,5.1,1.9,4.3,43.1,0.9,2.3,40.5,0.4,0.5,88.2,0.9,2.0,2.9,1.1,0.8,0.6,0.6,2.1,12.9,0,0,0.7
286,287,Terrence Williams,HOU,24,21,7,14,13.8,5.0,2.0,5.5,37.4,0.3,1.0,27.3,0.7,1.0,66.7,0.2,2.2,2.4,1.8,1.6,0.4,0.0,1.2,10.4,0,0,-3.5
287,288,Zabian Dowdell,PHX,26,24,14,10,12.2,5.0,2.1,5.2,40.8,0.1,0.4,30.0,0.7,0.7,94.1,0.2,0.6,0.8,2.1,1.2,0.8,0.1,1.3,10.8,0,0,-1.8
288,289,Josh Childress,PHX,28,54,23,31,16.6,5.0,2.2,4.0,56.5,0.0,0.3,6.3,0.5,1.1,49.2,1.3,1.6,2.9,0.8,0.8,0.6,0.4,1.3,11.9,0,0,-2.4
289,290,Zydrunas Ilgauskas,MIA,36,72,51,21,15.9,5.0,2.3,4.4,50.8,0.0,0.0,0.0,0.5,0.6,78.3,1.5,2.5,4.0,0.4,0.7,0.3,0.8,2.6,13.0,3,0,2.9
290,291,Andris Biedrins,GSW,25,59,26,33,23.7,5.0,2.4,4.5,53.4,0.0,0.0,0.0,0.2,0.5,32.3,2.5,4.8,7.2,1.0,1.0,0.9,0.9,3.4,19.5,3,0,-4.0
291,292,C.J. Watson,CHI,27,82,62,20,13.3,4.9,1.8,4.8,37.1,0.5,1.4,39.3,0.8,1.1,74.2,0.2,1.0,1.1,2.3,0.9,0.7,0.1,1.0,11.2,0,0,1.7
292,293,Mehmet Okur,UTA,32,13,5,8,13.0,4.9,1.7,4.8,35.5,0.4,1.2,31.3,1.2,1.5,75.0,0.7,1.6,2.3,1.5,0.5,0.3,0.3,1.4,11.2,0,0,-2.5
293,294,James Posey,IND,34,49,19,30,17.1,4.9,1.7,4.9,33.6,1.4,4.3,31.6,0.2,0.3,73.3,0.2,2.8,3.0,0.7,0.5,0.5,0.1,2.1,10.9,0,0,-0.6
294,295,Henry Walker,NYK,23,61,32,29,12.9,4.9,1.7,3.9,44.1,1.0,2.5,38.6,0.5,0.7,70.5,0.3,1.7,2.0,0.6,0.6,0.3,0.1,1.3,8.8,0,0,1.4
295,296,Carlos Arroyo,BOS,31,64,43,21,18.5,4.8,1.9,4.3,44.0,0.5,1.1,44.9,0.6,0.7,83.0,0.3,1.3,1.6,2.0,0.9,0.3,0.0,1.1,9.8,0,0,1.6
296,297,Brian Cook,LAC,30,40,8,32,11.2,4.8,1.8,4.3,42.4,0.9,2.0,43.0,0.4,0.6,62.5,0.5,1.9,2.4,0.4,0.6,0.3,0.3,1.9,9.4,1,0,-0.7
297,298,Rasual Butler,CHI,32,47,17,30,16.4,4.7,1.7,5.0,33.3,1.0,2.9,33.8,0.4,0.6,66.7,0.2,1.4,1.6,0.6,0.5,0.2,0.3,0.8,8.5,0,0,-1.9
298,299,Rodney Carney,MEM,27,27,13,14,12.4,4.7,1.7,4.1,41.8,0.6,1.4,44.7,0.7,1.0,66.7,0.5,1.3,1.8,0.4,0.6,0.4,0.2,1.2,8.7,0,0,-3.1
299,300,Marcus Camby,POR,37,59,32,27,26.1,4.7,2.0,5.0,39.8,0.0,0.0,0.0,0.7,1.2,61.4,3.1,7.2,10.3,2.1,1.1,0.7,1.6,2.4,25.8,8,0,0.5
300,301,Nick Collison,OKC,30,71,48,23,21.5,4.6,1.9,3.4,56.6,0.0,0.0,0.0,0.8,1.0,75.3,1.7,2.8,4.5,1.0,0.8,0.6,0.4,3.0,13.7,1,0,4.4
301,302,Tiago Splitter,SAS,26,60,43,17,12.3,4.6,1.7,3.2,52.9,0.0,0.0,0.0,1.3,2.3,54.3,1.2,2.2,3.4,0.4,0.5,0.5,0.3,1.5,11.1,1,0,-0.4
302,303,Sundiata Gaines,NJN,25,24,9,15,12.5,4.6,1.8,4.4,40.0,0.4,1.6,23.7,0.8,1.5,50.0,0.5,1.0,1.6,1.8,1.1,0.7,0.0,1.0,10.2,0,0,-1.5
303,304,Shelden Williams,NYK,27,59,38,21,15.4,4.5,1.7,3.7,46.8,0.0,0.0,0.0,1.0,1.3,77.3,1.6,3.1,4.6,0.5,0.7,0.4,0.4,2.1,12.6,0,0,-0.6
304,305,Brendan Haywood,DAL,31,72,50,22,18.5,4.4,1.8,3.1,57.4,0.0,0.0,0.0,0.9,2.5,36.2,1.8,3.4,5.2,0.3,0.7,0.2,1.0,2.0,14.1,2,0,-0.2
305,306,Zaza Pachulia,ATL,27,79,43,36,15.7,4.4,1.4,2.9,46.1,0.0,0.0,0.0,1.7,2.3,75.4,1.5,2.7,4.2,0.7,0.9,0.4,0.3,2.3,11.8,4,0,-1.7
306,307,Damion James,NJN,23,25,7,18,16.1,4.4,1.8,4.1,44.7,0.0,0.1,0.0,0.7,1.1,64.3,0.7,2.7,3.4,0.8,1.0,0.6,0.5,1.4,12.0,0,0,-1.2
307,307,Michael Redd,MIL,31,10,6,4,13.4,4.4,1.8,4.5,40.0,0.4,1.7,23.5,0.4,0.4,100.0,0.0,0.8,0.8,1.2,0.4,0.2,0.1,0.4,7.7,0,0,1.0
308,307,Reggie Evans,TOR,31,30,11,19,26.6,4.4,1.4,3.4,40.8,0.0,0.0,0.0,1.6,2.9,54.5,4.0,7.5,11.5,1.3,1.3,1.0,0.2,3.0,22.3,2,0,-5.9
309,310,Keith Bogans,CHI,31,82,62,20,17.8,4.4,1.5,3.7,40.4,1.1,2.9,38.0,0.3,0.4,65.6,0.2,1.6,1.8,1.2,0.5,0.5,0.1,1.4,9.6,0,0,2.0
310,311,Quentin Richardson,ORL,31,57,37,20,16.8,4.4,1.5,4.5,34.1,0.7,2.6,28.8,0.6,0.8,75.0,0.7,2.4,3.1,0.7,0.6,0.4,0.1,1.3,10.1,0,0,1.2
311,312,Matt Carroll,CHA,30,54,24,30,10.8,4.4,1.6,3.7,44.7,0.3,0.9,37.0,0.7,1.0,76.9,0.2,1.0,1.3,0.4,0.4,0.3,0.1,0.8,7.4,0,0,-1.2
312,313,Lou Amundson,GSW,28,46,20,26,15.0,4.3,1.8,4.0,45.4,0.0,0.0,0.0,0.7,1.9,39.1,1.8,2.3,4.0,0.4,0.5,0.3,0.7,1.9,12.3,0,0,-1.9
313,314,Xavier Henry,MEM,20,38,19,19,13.9,4.3,1.7,4.2,40.6,0.1,0.4,11.8,0.9,1.4,63.5,0.2,0.7,1.0,0.5,0.3,0.3,0.1,1.3,7.0,0,0,-1.2
314,315,Larry Sanders,MIL,22,60,28,32,14.5,4.3,1.9,4.5,43.3,0.0,0.0,0.0,0.5,0.8,56.0,1.0,2.0,3.0,0.3,0.6,0.4,1.2,2.0,12.4,1,0,-2.4
315,316,Jamario Moon,LAC,31,59,20,39,17.7,4.3,1.7,4.2,40.7,0.6,2.1,30.9,0.3,0.3,88.2,0.4,2.4,2.8,0.9,0.4,0.5,0.6,1.1,11.7,0,0,-2.5
316,317,Jason Smith,NOH,25,77,44,33,14.3,4.3,1.8,4.0,44.3,0.0,0.0,0.0,0.8,0.9,84.3,1.2,2.0,3.1,0.5,0.7,0.3,0.4,1.9,10.3,0,0,-0.1
317,318,Earl Watson,UTA,32,80,37,43,19.6,4.3,1.6,3.8,41.0,0.5,1.3,33.6,0.7,1.0,67.1,0.7,1.6,2.3,3.5,1.5,0.8,0.2,1.8,13.7,1,0,0.1
318,319,Trey Johnson,LAL,26,8,3,5,11.8,4.3,1.5,4.1,36.4,0.1,0.4,33.3,1.1,1.3,90.0,0.3,0.6,0.9,1.4,0.6,0.1,0.1,1.5,7.5,0,0,-2.4
319,320,Eric Maynor,OKC,24,82,55,27,14.6,4.2,1.6,4.1,40.2,0.5,1.2,38.5,0.5,0.7,72.9,0.3,1.2,1.5,2.9,0.9,0.4,0.1,1.2,10.9,0,0,2.4
320,321,Acie Law,GSW,26,51,20,31,14.2,4.2,1.6,3.6,43.5,0.1,0.7,16.7,0.9,1.3,73.4,0.2,1.0,1.2,1.6,0.8,0.6,0.0,1.2,9.2,0,0,-2.6
321,322,Alexis Ajinca,TOR,23,34,6,28,10.0,4.2,1.7,3.9,44.4,0.4,1.0,35.3,0.4,0.5,72.2,0.5,1.8,2.3,0.3,0.5,0.3,0.6,2.1,9.5,0,0,0.2
322,323,Ronny Turiaf,NYK,28,64,32,32,17.8,4.2,1.6,2.5,63.2,0.0,0.0,0.0,1.0,1.5,62.2,1.0,2.2,3.2,1.4,0.6,0.5,1.1,2.5,14.6,2,0,-0.2
323,324,Jason Maxiell,DET,28,57,17,40,16.3,4.2,1.6,3.3,49.2,0.0,0.0,0.0,0.9,1.7,51.5,1.2,1.9,3.0,0.3,0.8,0.4,0.4,1.6,9.8,0,0,-2.4
324,325,Josh Powell,ATL,28,54,29,25,12.1,4.1,1.7,3.9,45.2,0.0,0.0,0.0,0.7,0.8,80.0,0.9,1.6,2.5,0.4,1.0,0.1,0.1,1.4,7.3,0,0,-2.2
325,326,Pooh Jeter,SAC,27,62,16,46,13.8,4.1,1.7,4.2,40.9,0.1,0.5,20.0,0.6,0.7,90.2,0.1,1.0,1.1,2.6,0.8,0.5,0.0,0.9,10.1,0,0,-1.4
326,327,Ekpe Udoh,GSW,24,58,28,30,17.8,4.1,1.7,3.8,43.7,0.0,0.0,0.0,0.7,1.1,65.6,1.4,1.7,3.1,0.7,0.8,0.4,1.5,2.5,13.6,0,0,1.8
327,328,Kurt Thomas,CHI,38,52,39,13,22.7,4.1,1.8,3.6,51.1,0.0,0.0,100.0,0.4,0.6,62.5,1.4,4.3,5.8,1.2,0.8,0.6,0.8,3.2,16.2,0,0,3.0
328,329,Steve Blake,LAL,31,79,55,24,20.0,4.0,1.4,3.9,35.9,0.9,2.4,37.8,0.3,0.4,86.7,0.2,1.7,2.0,2.2,0.9,0.5,0.0,1.3,10.3,0,0,1.0
329,330,Cartier Martin,WAS,26,52,19,33,10.4,4.0,1.4,3.5,39.0,0.8,1.9,39.4,0.5,0.8,70.0,0.4,1.0,1.4,0.3,0.3,0.3,0.1,1.0,7.3,0,0,0.4
330,331,Jawad Williams,CLE,28,26,6,20,15.0,4.0,1.6,4.8,32.5,0.5,1.7,28.9,0.3,0.5,75.0,0.3,1.6,1.8,0.8,0.6,0.3,0.1,1.3,8.3,0,0,-3.2
331,332,Semih Erden,CLE,24,41,31,10,14.5,4.0,1.5,2.7,55.9,0.0,0.0,0.0,1.0,1.5,65.0,0.9,2.0,2.9,0.5,0.8,0.4,0.6,2.5,10.2,0,0,-0.8
332,333,Luke Harangody,CLE,23,49,29,20,13.1,3.9,1.6,4.2,38.3,0.3,1.3,24.2,0.4,0.5,73.1,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,10.0,1,0,-1.5
333,334,Earl Clark,ORL,23,42,28,14,11.0,3.9,1.6,3.8,43.0,0.0,0.1,0.0,0.6,1.1,57.4,0.9,1.5,2.4,0.2,0.7,0.2,0.4,1.1,8.3,0,0,-1.3
334,335,Brandan Wright,NJN,23,37,14,23,10.2,3.8,1.6,3.2,51.3,0.0,0.0,0.0,0.6,0.8,67.7,0.8,1.6,2.4,0.3,0.4,0.3,0.5,0.9,9.1,1,0,-1.8
335,336,Lazar Hayward,MIN,24,42,10,32,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.5,0.3,0.2,1.0,7.7,0,0,-2.8
336,337,Derrick Brown,NYK,23,49,22,27,11.7,3.8,1.5,2.7,56.5,0.1,0.2,50.0,0.7,1.2,53.3,0.8,1.2,2.0,0.7,0.7,0.4,0.2,1.2,8.3,0,0,-0.9
337,338,Ben Uzoh,NJN,23,42,6,36,10.4,3.8,1.5,3.4,42.4,0.1,0.2,37.5,0.8,1.3,58.9,0.7,0.7,1.5,1.6,0.6,0.3,0.2,0.7,8.9,0,0,-1.9
338,338,Earl Barron,POR,29,21,10,11,14.5,3.8,1.5,4.7,32.3,0.0,0.0,0.0,0.7,1.1,62.5,1.5,2.1,3.6,0.5,0.8,0.4,0.3,2.2,10.1,0,0,-1.6
339,340,Maurice Ager,MIN,27,4,1,3,7.2,3.8,1.5,2.8,54.5,0.8,1.0,75.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,1.0,0.3,0.0,1.0,4.5,0,0,-1.5
340,341,Mario West,NJN,27,6,1,5,19.3,3.7,1.5,3.5,42.9,0.2,0.7,25.0,0.5,0.8,60.0,0.3,1.5,1.8,1.7,0.3,1.2,0.0,2.2,11.5,0,0,-1.2
341,342,Jeremy Evans,UTA,23,49,22,27,9.4,3.6,1.6,2.3,66.1,0.0,0.0,0.0,0.5,0.8,70.3,0.7,1.2,2.0,0.5,0.4,0.3,0.3,1.0,8.4,0,0,-0.3
342,343,Timofey Mozgov,DEN,24,45,27,18,11.6,3.6,1.4,3.0,47.4,0.0,0.0,0.0,0.8,1.2,71.2,1.0,1.7,2.7,0.3,0.8,0.3,0.6,1.9,9.2,1,0,-0.9
343,344,James Anderson,SAS,22,26,17,9,11.0,3.6,1.2,3.1,38.3,0.7,1.8,39.1,0.5,0.7,77.8,0.1,0.8,0.9,0.7,0.5,0.1,0.2,0.9,6.3,0,0,-1.9
344,344,Julian Wright,TOR,24,52,9,43,14.7,3.6,1.6,3.1,51.3,0.0,0.2,20.0,0.4,0.8,51.2,0.9,1.4,2.3,1.1,0.8,0.8,0.4,0.9,10.6,0,0,-0.5
345,346,Solomon Jones,IND,26,39,15,24,13.5,3.6,1.3,3.1,40.5,0.0,0.0,0.0,1.1,1.6,66.1,1.2,1.7,2.9,0.8,0.9,0.3,0.6,2.4,9.9,0,0,-1.5
346,347,Greivis Vasquez,MEM,24,70,41,29,12.3,3.6,1.4,3.3,40.8,0.4,1.2,29.1,0.5,0.6,77.3,0.2,0.9,1.0,2.2,1.0,0.3,0.1,1.2,8.2,0,0,-0.9
347,348,Johan Petro,NJN,25,77,22,55,11.6,3.5,1.7,3.8,44.5,0.0,0.1,0.0,0.2,0.4,53.6,0.8,1.9,2.8,0.6,0.6,0.4,0.4,2.3,9.8,0,0,-2.0
348,349,Steve Novak,SAS,28,30,18,12,7.2,3.5,1.2,2.2,52.2,0.9,1.5,56.5,0.3,0.3,100.0,0.1,0.8,0.9,0.1,0.1,0.0,0.2,0.5,5.2,0,0,-1.3
349,350,Damien Wilkins,ATL,31,52,25,27,13.0,3.5,1.3,2.6,50.4,0.0,0.2,20.0,0.8,1.1,71.4,0.4,1.3,1.7,0.8,0.4,0.5,0.2,1.4,8.4,0,0,-2.3
350,351,DaJuan Summers,DET,23,22,5,17,9.0,3.4,1.3,3.1,40.6,0.4,1.0,42.9,0.4,0.9,45.0,0.1,0.5,0.5,0.1,0.6,0.1,0.0,1.0,4.1,0,0,-1.0
351,352,Stephen Graham,NJN,29,59,19,40,16.2,3.4,1.4,3.4,40.5,0.1,0.4,23.8,0.5,0.6,81.6,0.3,1.8,2.1,0.7,0.6,0.2,0.0,1.8,7.0,0,0,-5.0
352,353,David Andersen,NOH,31,40,17,23,9.3,3.4,1.4,3.0,46.3,0.2,0.6,34.8,0.4,0.6,63.6,0.5,1.6,2.1,0.3,0.6,0.1,0.2,1.0,6.9,0,0,0.5
353,354,Dominic McGuire,CHA,25,52,18,34,14.6,3.3,1.4,3.5,39.6,0.0,0.0,0.0,0.6,0.8,76.9,1.2,2.6,3.8,0.8,0.5,0.2,0.6,1.8,11.2,1,0,-1.4
354,355,Jeff Foster,IND,34,56,25,31,16.8,3.3,1.4,3.0,47.9,0.0,0.1,0.0,0.5,0.9,56.3,2.9,3.4,6.3,0.8,0.5,0.4,0.6,2.3,14.6,0,0,0.9
355,356,Ronnie Price,UTA,28,59,31,28,12.1,3.3,1.3,3.6,35.2,0.3,1.2,29.0,0.5,0.7,74.4,0.4,0.7,1.0,0.9,0.9,0.7,0.1,1.8,7.5,0,0,0.2
356,357,Anthony Carter,NYK,36,33,20,13,14.0,3.3,1.4,3.2,42.5,0.4,1.2,30.0,0.2,0.2,100.0,0.2,1.3,1.5,2.1,1.2,0.8,0.2,1.5,10.1,0,0,0.3
357,357,Larry Owens,WAS,28,12,7,5,11.9,3.3,1.3,2.7,46.9,0.5,1.1,46.2,0.3,0.8,44.4,0.1,1.2,1.3,0.7,0.4,0.8,0.4,1.5,8.9,0,0,1.1
358,359,Kosta Koufos,DEN,22,50,17,33,8.7,3.2,1.4,3.0,45.3,0.0,0.0,0.0,0.5,0.9,55.8,1.1,1.5,2.6,0.1,0.6,0.2,0.5,1.2,8.0,0,0,-1.0
359,360,Von Wafer,BOS,25,58,45,13,9.5,3.2,1.2,2.7,42.1,0.3,1.2,26.9,0.6,0.7,84.2,0.1,0.7,0.8,0.6,0.3,0.3,0.1,0.7,5.9,0,0,0.1
360,361,Darnell Jackson,SAC,25,59,18,41,8.2,3.2,1.3,2.7,48.7,0.1,0.2,27.3,0.5,0.8,61.2,0.8,0.8,1.6,0.2,0.4,0.2,0.1,1.0,5.8,0,0,-1.3
361,362,Aaron Gray,NOH,26,41,21,20,12.9,3.1,1.4,2.4,56.6,0.0,0.0,0.0,0.4,0.8,50.0,1.4,2.7,4.2,0.4,0.8,0.3,0.3,2.3,9.6,2,0,0.7
362,363,Joey Dorsey,TOR,27,43,11,32,12.1,3.1,1.2,2.3,52.5,0.0,0.0,0.0,0.7,1.5,47.7,1.8,2.6,4.4,0.6,0.9,0.6,0.4,1.8,11.3,4,0,-0.3
363,364,Troy Murphy,BOS,31,35,13,22,13.3,3.1,1.2,3.3,36.8,0.1,0.9,15.2,0.6,0.9,66.7,0.6,2.6,3.2,0.7,0.6,0.4,0.1,1.3,8.9,0,0,-3.6
364,365,Devin Ebanks,LAL,21,20,15,5,5.9,3.1,1.1,2.6,41.2,0.1,0.3,40.0,0.9,1.2,78.3,0.8,0.6,1.4,0.1,0.3,0.2,0.3,0.4,5.9,0,0,-2.1
365,366,Ian Mahinmi,DAL,24,56,39,17,8.7,3.1,1.0,1.8,56.1,0.0,0.0,0.0,1.1,1.5,76.8,0.8,1.4,2.1,0.1,0.4,0.3,0.3,1.9,7.0,1,0,1.2
366,367,Lance Stephenson,IND,20,12,3,9,9.6,3.1,1.1,3.3,33.3,0.0,0.4,0.0,0.9,1.2,78.6,0.1,1.4,1.5,1.8,1.3,0.3,0.0,1.2,7.2,0,0,-0.1
